link,prod_name,price,rating,total_reviews,productDescription,asin,manufacturer
https://www.amazon.in/Nivia-6853BKGR-Polyester-Black-Grey/dp/B07NLB6FRS/ref=sr_1_78?crid=2M096C61O4MLT&keywords=bags&qid=1697643874&sprefix=ba%2Caps%2C283&sr=8-78,NIVIA Basic Duffle Polyester Bag/Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Fitness Bag/Carry Bags/Sports & Travel Bag/Sports Kit/Duffle Bags Travel,₹269,4.0 out of 5 stars,"4,177"," Strong stitching at major stress points provide long-lasting durability against daily activities   Adjustable shoulder strap   Main large compartment with double zip closure   High quality double zippers, easy to access   Highly water-resistant finish to save inner items from water splashes  ",B07NLB6FRS,Nivia Store
https://www.amazon.in/Shalimar-Premium-Garbage-Medium-Black/dp/B016DCB9OO/ref=sr_1_79?crid=2M096C61O4MLT&keywords=bags&qid=1697643874&sprefix=ba%2Caps%2C283&sr=8-79,Shalimar Premium OXO - Biodegradable Garbage Bags Size 19 X 21 Inches (Medium) 180 Bags (6 Rolls) Dustbin Bag/Trash Bag - Black Color,₹406,4.5 out of 5 stars,"9,742", Bag on Roll with Detachable tie-tape to tie the Bag after use   Star sealed bottom provides extra strength and prevents any leakage   Most convenient method of Garbage disposal to maintain Cleanliness and Hygiene   Black colour bags made of Virgin Raw Material. Also known as Trash Bag / Dustbin Bag   Size:- 48 cm x 56 cm  ,B016DCB9OO,SHALIMAR Store
https://www.amazon.in/AUXTER-BLACKY-Duffel-Emboss-Black/dp/B07F2H25NP/ref=sr_1_80?crid=2M096C61O4MLT&keywords=bags&qid=1697643874&sprefix=ba%2Caps%2C283&sr=8-80,AUXTER Faux Leather 23 Cms Duffle Bag(AUX_GB_LE_Black -SE__0521_Black),₹429,4.3 out of 5 stars,"9,383"," Material / Dimension : Outer Material - Premium leatherette Fabric, Inner Material – Soft Polyester, Size: 43 cm x 23 cm x 23 cm. (L x B x H), Color : Black   Capacity: 23 Liters, 1 Large Double Zip Closure Compartment, 1 external Mesh Organizer Pocket for the earphones, ID card, Sanitizer, House keys, Fitness Band. 1 Main Compartment for all your Gym Clothes, Gym belt, towel, Gym gloves, shaker, shoe Pair etc.   Design: Design with Self Embossed logo On the Premium Leatherette Heavy Quality Material. 3.8 Cm Wide and 125 cm Long Adjustable Handle and Double side easy carry handle.   Manufacturing & Warranty: This Product is made in INDIA By “The INDIAN KARIGAR “ and pass though the many quality checks and tests This Product is come With 1 year of Warranty.   Suitable: Auxter Black Gym Bag/ Duffel bag is suitable for gym, Day trip bag, casual round bag, travel bag is suitable for men women boys and Girls. This Bag is trending For Gift Purpose  ",B07F2H25NP,AUXTER Store
https://www.amazon.in/F-Gear-String-Polyester-33-cms-Black-Drawstring-Gym-Bag/dp/B07PC28YQ9/ref=sr_1_81?crid=2M096C61O4MLT&keywords=bags&qid=1697643924&sprefix=ba%2Caps%2C283&sr=8-81,F Gear String 11 Ltrs Nylon Black Gym Bag,₹146,4.1 out of 5 stars,665, Lightweight gym bags   Ergonomic Design   Durable   Size-(Hxlxw) Cm-(43x32x2) Cm::Gym Bags   Drawstring closure  ,B07PC28YQ9,F Gear Store
https://www.amazon.in/Arctic-Fox-Backpack-Charging-Laptop/dp/B089QBD333/ref=sr_1_82?crid=2M096C61O4MLT&keywords=bags&qid=1697643924&sprefix=ba%2Caps%2C283&sr=8-82,Arctic Fox Slope Anti Theft 23 L Backpack with USB Charging Port 15 Inch Laptop Backpack (Marble Black),"₹1,299",4.5 out of 5 stars,"4,529"," Fit Type: regular   This Anti-Theft Backpack apply anti-theft design technology. Zipper of main pocket is fully hidden in the back of this bag ,no theft will easily open your backpack.   USB Charge External USB port with built-in charging cable offers a convenient charging of your electronic device anywhere, and this bag do not include a battery, you need a power bank to charge it   Spacious compartment -- Power bank port -- Water Bottle Pouch   This Backpack is made of Water Repellent Fabric so now you can travel carefree without worrying about water splashes or rain.   Size: HxWxD : 47x29x17 CM, Capacity (Liters): 23, Warranty: One Year.  ",B089QBD333,Arctic Fox Store
https://www.amazon.in/Tabelito-NEO-Backpack-Business-Compartment/dp/B0C2D2GPWJ/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1697643924&sprefix=ba%2Caps%2C283&sr=8-83,"Tabelito® NEO 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook.",₹349,3.8 out of 5 stars,295," Care Instructions: Hand Wash Only   Fit Type: regular   The front and side zipper compartments of the backpack make it simple to store items like tablets, diaries, pens, pencils, smartphones, cards, change and other small items. The backpack's side pockets make it easy to carry along tiny goods like mini umbrellas and water bottles.   MADE IN INDIA - This ""MAKE IN INDIA"" laptop bag for men has 2 front zip pockets, 2 side bottle pockets, and 1 huge zipped section. For men, women, boys, and girls, this bag works great for the office, school, and college. In fact, it's the ideal all-purpose backpack for men, school bags for girls and boys, college bags for girls and boys and workplace bags for unisex   LAPTOP BACKPACK SPECIFICATIONS - Men's NEO Laptop Backpack; Compartment Size: Up to 15.6 Inches. 30 litres is the capacity. 15 x 11.5 x 3 inches in size.   NEO padded laptop backpack with internal organiser and sleeve that can handle up to 15.6"" laptops. Compatible laptops include those made by HP, Lenovo, Acer, ASUS, and Dell. Your keys, cords, office supplies, and other valuables can be neatly organised inside the organiser to avoid theft.   The Tabelito Casual Backpack is entirely produced in India and goes through strict quality inspections and tests. Water Resistant Material: The material has an advanced IPX4 coating that prevents water from penetrating from any angle.   The backpack features a 30L capacity and a padded laptop pocket that fits a 15.6 inch laptop. Additional necessities that can fit within are a lunchbox, charger, tablet, books, power bank, wallet, and sunglasses.  ",B0C2D2GPWJ,Tabelito Store
https://www.amazon.in/Gear-Inspired-Moving-training-DUFINDAVMVG05/dp/B08DV7YZL6/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1697643924&sprefix=ba%2Caps%2C283&sr=8-84,Gear Inspired Alive Moving 33L Large Water Resistant Travel Duffle Bag/Gym Bag/Sports Duffle for Men/Women (Blue),₹399,4.3 out of 5 stars,"1,339"," Care Instructions: water   Outer Material: Polyester, Color: BLUE   Water resistant   Capacity: 34 liters; Weight: 340 grams; Dimensions: 50 cms x 26 cms x 26 cms (LxWxH)   Laptop Compatibility: NoStrap Type: Yes   Warranty type: Manufacturer; 1 year manufacturer warranty is non-transferable and valid for 1 year from the original date of purchase.   Shoulder straps padded with pp foam/ eva sheet. Anti slip fabric / breathable spongy mesh on shoulder stpars   Shoulder straps padded with pp foam/ eva sheet. Anti slip fabric / breathable spongy mesh on shoulder stpars  ",B08DV7YZL6,Gear Store
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B09T2TCSW7/ref=sr_1_85?crid=2M096C61O4MLT&keywords=bags&qid=1697643924&sprefix=ba%2Caps%2C283&sr=8-85,Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey),₹489,3.9 out of 5 stars,"1,416"," Care Instructions: Hand Wash Only   SPACIOUS AND LIGHTWEIGHT: Light weight & spacious laptop bag for men comes with 3 compartments. One is for carrying laptop inside (Upto 17""), with padding for safety, and space for laptop accessories like charger, etc. Second compartment of office bag for men is for books, files & all your day to day essentials. And third compartment of backpack for men is for your extra stuff. Laptop backpacks for men has provision for holding bottles on both sides & has padded shoulder straps for your comfort   COMFORT WITH QUALITY: This backpack for men has Wide, Padded & Adjustable shoulder straps & Padded Back for comfort in carrying heavy items. The laptop bag for men is stitched properly & Bartacks on every pressure point for extra durability. The office bag for men are made with strong yet light weight polyester fabric with heavy zippers. College Bags for men also comes with a Rain cover so that you can travel during rainy season without any problem. This laptop bag can be used by everyone.   SMART & TRENDY LOOKS: This Large backpack for men is smart, trendy and stylish in looks. The multipurpose college bags for men looks smart, athletic and venturesome and the blend of grey and red makes it appear exquisite. Your hiking trips, mountaineering experience cannot get completed without this amazing trekking backpack. PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 45 cm X 31 cm X 22 cm   ENDURING & LONG LASTING: This trekking backpack for men/laptop bag for men is made up of highly durable material, which makes it suitable for all weather conditions including rains & extreme scorching heat. It will not only keep the inside stuff safe but will also resist damage to itself. INTERNAL ORGANISER: This backpack has an Organiser that is small pockets inside the front compartment for holding pens, ID cards, etc. These pockets are very useful in organizing your small day-to-day items.   OTHER FEATURES OF LAPTOP BAG FOR MEN: The office bag for men / office bag for women has Rain Cover , Internal Organiser, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Reflector Logo.  ",B09T2TCSW7,Half Moon Store
https://www.amazon.in/ASUS-VP4700-Backpack-Reflective-Suitable/dp/B0937G637K/ref=sr_1_86?crid=2M096C61O4MLT&keywords=bags&qid=1697643924&sprefix=ba%2Caps%2C283&sr=8-86,"ASUS TUF Gaming VP4700 46.5 cm X 30.0 cm X13.0 cm Backpack (Black), with Roll-Up Design, Reflective Logo, Suitable for up to 46.5 cm Laptop","₹1,699",4.0 out of 5 stars,111," With top folded closure this backpack adjusts to the size of your carrying needs   The modern, stylish design makes you stand out in the crowd   Offer 2 front pockets to quick access your stuff   A spacious main compartment provides plenty of storage   Delicate Laptop Compartment could fit up to TUF Series Laptop   With Ripstop polyester to provide light weight and durable water repellent for daily usage  ",B0937G637K,ASUS Store
https://www.amazon.in/Genie-Backpack-Resistant-Lightweight-Travelling/dp/B097JK2J2X/ref=sr_1_87?crid=2M096C61O4MLT&keywords=bags&qid=1697643924&sprefix=ba%2Caps%2C283&sr=8-87,"Genie Kira Laptop Backpack for Women in pastel Lavender colour. More Volume, 3 zips, Stylish & Trendy College Bags for Girls, Water Resistant, Lightweight Bags for Office, Travelling. 36 litres. 19""",₹999,5.0 out of 5 stars,1,"Made with High Quality fabric. Outer material: Nylon Twill - Soft, Durable and Water Resistant. Capacity: 36 liters, Weight: 596 g, Dimensions: 48 x 33 x 23 cm Warranty: 12 monthsPadded Laptop sleeve: Keep your laptop safe, secure and worry free. 3 Spacious compartment: Store your Stationery, Accessories, Lunch boxes, etc. Ample of space to keep it all. Front Pocket: Easy accessible pocket on the front to keep necessary supplies. Organizer: Keep every single item separately in an arranged manner, with the help of our multi-level organizer. 1 side pocket: For holding water bottle, clipping pens or pencil or storing other items.Easy grab padded handle: For added comfort and convinience to hold the bag. Padded and Ergonomic Shoulder Straps: There is padded back mesh and ergonomic straps that gives extra spine and shoulder support and helps in minimizing the load after carrying the bag through a busy day at campus.This women's backpack can be carried to work, college, school, for a day out or even while you are travelling!Light Weight yet Durable to resist the weight of textbooks, stationary, lunch boxes. Can store all your college or office stationary, without any hassle.Stylish & Cute: This bag is designed for those Millennials and GenZ, who do not want to compromise on Utility or Fashion! It is a perfect, small bag to carry all the daily essentials while using it as a trendy accessory, or a travel bag or as a college backpack.",B097JK2J2X,Genie Store
https://www.amazon.in/ADISA-BP005-Weight-Casual-Backpack/dp/B07F3X45WZ/ref=sr_1_88?crid=2M096C61O4MLT&keywords=bags&qid=1697643924&sprefix=ba%2Caps%2C283&sr=8-88,ADISA Light Weight Laptop Backpack 32 Ltrs,₹449,4.0 out of 5 stars,"6,219"," Care Instructions: Hand Wash Only   Fit Type: regular   Adjustable Shoulder Handles / Two Bottle holders / Padded Handle / Reflector Logo   Dimensions : LxWxH- 31 x 18 x 47 cms   Laptop : 15.6 inches and below (Bigger than 15.6 not recommended)   No. of Compartments : 3 with full padding   NOT INCLUDED : NO RAIN COVER, Laptop, Headphones & Cable (Images only for display)  ",B07F3X45WZ,ADISA Store
https://www.amazon.in/American-Tourister-FS0-11-001/dp/B07S13P8BW/ref=sr_1_89?crid=2M096C61O4MLT&keywords=bags&qid=1697643924&sprefix=ba%2Caps%2C283&sr=8-89,American Tourister Spin 49 cms Teal Laptop Backpack,"₹1,099",4.0 out of 5 stars,"1,508","Outer Material: Polyester, Color: Teal ; Ideal For: Men ; Laptop Sleeve: Yes ; With Rain Cover: No ; Pattern: PrintedCapacity: 29 liters; Weight: 500 grams; Dimensions: 33 cms x 28 cms x 49 cms (LxWxH)Number of compartments: 2Laptop Compatibility: Yes, Laptop Size: 15.4 inch , Strap Type: AdjustableWarranty type: Manufacturer; 1 year manufacturer warranty is non-transferable and valid for 1 year from the original date of purchaseInternal Organizer in the front for secure placement & easy access of all your essentials",B07S13P8BW, American Tourister
